"Time";"Res_Aveleira";"Res_Espinheira";"Res_Albarqueira"
"2019-10-21 00:00:00";2.8728000929999995;2.423928571428572;3.557249986999999
"2019-10-21 00:15:00";2.861400092571428;2.478928571428572;3.4706714158571423
"2019-10-21 00:30:00";2.819600090999999;2.5339285714285715;3.387857130857143
"2019-10-21 00:45:00";2.8576000924285716;2.5850000000000004;3.256107130857143
"2019-10-21 01:00:00";2.8994000934999997;2.636071428571429;3.1356499889285714
"2019-10-21 01:15:00";2.929800094142857;2.6832142857142856;3.0678928461428567
"2019-10-21 01:30:00";2.979200096;2.742142857142857;3.060364274714285
"2019-10-21 01:45:00";3.017200097428571;2.714642857142857;3.1055357032857143
"2019-10-21 02:00:00";3.059000099;2.695;3.1469428461428577
"2019-10-21 02:15:00";3.0932001001428575;2.695;3.1808214172142857
"2019-10-21 02:30:00";3.1388001010000006;2.695;3.214699988
"2019-10-21 02:45:00";3.17680010242857;2.695;3.248578559428572
"2019-10-21 03:00:00";3.2224001041428574;2.695;3.278692845142858
"2019-10-21 03:15:00";3.2604001052857146;2.695;3.3200999880000004
"2019-10-21 03:30:00";3.2984001060000003;2.695;3.3502142737142853
"2019-10-21 03:45:00";3.336400107428571;2.695;3.3727999879999992
"2019-10-21 04:00:00";3.378200108999999;2.695;3.3727999879999992
"2019-10-21 04:15:00";3.4238001107142857;2.695;3.4066785594285705
"2019-10-21 04:30:00";3.461800112071429;2.695;3.4292642736428567
