"Time";"PE_Albarqueira";"PE_Aveleira";"PE_Espinheira"
"2019-11-18 10:15:00";69.69285665285715;26.800000054285714;16.28571428571429
"2019-11-18 10:30:00";61.471428735;26.471428327142856;16.307142870714284
"2019-11-18 10:45:00";69.957142965;23.235714231428574;16.085714068571427
"2019-11-18 11:00:00";70.17142895357142;22.678571157142862;15.578571252142856
"2019-11-18 11:15:00";64.43571445;20.849999972857145;13.549999986428572
"2019-11-18 11:30:00";67.13571412214286;20.950000081428573;12.964285646428573
"2019-11-18 11:45:00";69.51428522214285;19.492857251428575;13.121428557857142
"2019-11-18 12:00:00";63.850000109999996;19.049999647142858;13.071428435714285
"2019-11-18 12:15:00";67.47142900642856;19.485713824285714;13.221428666428574
"2019-11-18 12:30:00";68.23571395857144;18.52142865285714;12.428571496428573
"2019-11-18 12:45:00";61.149999617142846;18.328571184285714;12.653846153846153
"2019-11-18 13:00:00";70.76428522357143;17.242857115714283;13.05714293857143
"2019-11-18 13:15:00";61.67142840928572;16.82857132;12.521428652857143
"2019-11-18 13:30:00";32.24285711499999;16.685714245;12.735714299285714
"2019-11-18 13:45:00";40.18571431428571;17.507142952142857;12.442857129285715
"2019-11-18 14:00:00";29.707143237857146;16.17857149642857;12.735714299285712
"2019-11-18 14:15:00";34.62857150928572;15.857142789285714;12.192857129285713
"2019-11-18 14:30:00";54.21428585071428;16.821428571428573;12.521428584999999
"2019-11-18 14:45:00";62.142857415000016;15.97142859857143;12.928571428571429
"2019-11-18 15:00:00";64.58571461214287;16.20000001357143;12.335714339999999
"2019-11-18 15:15:00";60.871429170714286;14.90714284357143;12.571428503571427
"2019-11-18 15:30:00";64.3714288992857;14.89999989142857;13.521428585
"2019-11-18 15:45:00";65.27857181;16.364285673571427;13.850000040714287
"2019-11-18 16:00:00";64.34999983714286;14.521428449285713;13.764285836428572
"2019-11-18 16:15:00";64.95714296571428;15.085714272142855;13.521428381428573
"2019-11-18 16:30:00";65.58571406785714;15.392856939285712;13.407142843571432
"2019-11-18 16:45:00";61.357142585000005;14.378571577857143;13.185714312857144
"2019-11-18 17:00:00";65.87857137499999;15.878571170714284;12.785714150000002
"2019-11-18 17:15:00";57.607143130000004;16.328571320000002;12.485714231428572
"2019-11-18 17:30:00";62.428571700000006;16.785714421428573;12.435714245000002
"2019-11-18 17:45:00";54.95714269357143;16.728571347142857;12.34999997285714
"2019-11-18 18:00:00";36.87857137428572;18.735713960000002;12.58571434
"2019-11-18 18:15:00";28.307142802857136;21.207142965714286;12.557142870714287
"2019-11-18 18:30:00";38.835714339999996;21.692857061428573;12.964285646428568
"2019-11-18 18:45:00";42.5;22.942857197142853;13.064285822857142
"2019-11-18 19:00:00";61.071428572857144;23.992857115714287;13.278571469285717
"2019-11-18 19:15:00";70.77142906214286;25.27142851714286;13.442856993571429
"2019-11-18 19:30:00";64.15714263857141;25.635714122857145;13.507142952142857
"2019-11-18 19:45:00";68.52857126357142;25.41428566;13.607142789285712
"2019-11-18 20:00:00";68.98571450285714;26.335714611428575;14.049999986428572
"2019-11-18 20:15:00";63.76428549357143;29.87857123785714;13.264285632857144
"2019-11-18 20:30:00";72.52857099142857;26.928571292857146;13.242857183571429
"2019-11-18 20:45:00";68.39285659714285;28.37857110285714;13.685714177142856
"2019-11-18 21:00:00";66.57857132000001;29.24999986428571;14.542857102142857
"2019-11-18 21:15:00";71.72857175499999;28.099999837142857;14.642857142857144
"2019-11-18 21:30:00";74.93571417714286;27.87142876142857;14.60714272142857
"2019-11-18 21:45:00";72.14285714285714;25.807142938571435;15.17142840857143
"2019-11-18 22:00:00";80.48571450285714;25.192857061428576;14.749999864285714
"2019-11-18 22:15:00";69.91428593142857;24.44285719714286;14.649999959285713
"2019-11-18 22:30:00";78.26428549714286;21.78571428571429;14.314285687142858
"2019-11-18 22:45:00";67.59285681571428;21.092857224285716;13.185714312857142
"2019-11-18 23:00:00";70.15714400214286;19.642857142857142;12.557142870714287
"2019-11-18 23:15:00";56.000000001428575;17.35714272142857;11.821428571428571
"2019-11-18 23:30:00";54.07142857142857;16.63571425857143;11.707142829999999
"2019-11-18 23:45:00";58.985713413571425;15.992857047857143;11.36428567357143
"2019-11-19 00:00:00";53.357143130000004;14.571428639285713;10.821428503571427
"2019-11-19 00:15:00";50.24999972714286;14.592857020714282;10.571428503571427
"2019-11-19 00:30:00";49.8714286257143;13.035714217857143;10.178571496357145
"2019-11-19 00:45:00";58.63571412214286;12.092857224285714;9.892857074857144
"2019-11-19 01:00:00";48.84285708857143;11.378571306428569;9.707142897714286
"2019-11-19 01:15:00";48.764285769999994;10.821428503571425;9.55000005442857
"2019-11-19 01:30:00";48.557142801428576;11.364285673571429;9.371428421785714
"2019-11-19 01:45:00";29.328571184285714;10.60000010857143;9.271428516857142
"2019-11-19 02:00:00";17.471428734285713;10.278571469214286;9.271428653214286
"2019-11-19 02:15:00";17.29285717;10.22142853042857;9.178571496571427
"2019-11-19 02:30:00";17.185714448571428;10.099999972714286;9.100000108714285
"2019-11-19 02:45:00";21.79999978285714;10.114285673285716;9.100000040714287
"2019-11-19 03:00:00";20.85000010785714;10.285714353357145;9.085714476142858
"2019-11-19 03:15:00";17.121428354285715;9.978571279071428;9.064285823142857
"2019-11-19 03:30:00";17.16428579571429;9.971428530714286;9.085714408142858
"2019-11-19 03:45:00";32.37142849;9.950000013285717;9.06428568692857
"2019-11-19 04:00:00";57.43571472214286;9.892857074928571;9.042857170000001
